misparmb,c3,FoodNorm-active,FoodNorm-sendetary,food_actual,0 -4 min1,0 -4 min2,5 - 9 min1,5 - 9 min2,10-14 min1,10-14 min2,15 - 17 min1,15 - 17 min2,18 -29 min1,18 -29 min2,30 - 49 min1,30 - 49 min2,50+ min1,50+ min2
68817,3724,"2,774.91","3,250.61","3,117.00",0,0,0,1,0,0,0,0,0,0,1,1,0,0
28787,3730,"3,250.61","4,122.73","1,002.00",1,1,0,0,0,0,0,0,1,1,0,0,0,0
54353,3740,872.12,"4,122.73","2,721.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
539,3745,872.12,"4,122.73","2,556.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
47225,3756,"3,884.88","4,122.73","1,532.00",0,0,0,0,0,1,0,1,0,0,1,0,0,1
11460,3774,"3,409.18","4,122.73","2,243.00",0,1,1,0,0,0,0,0,0,0,1,1,0,0
39552,3777,872.12,634.27,"1,693.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
12039,3789,"1,109.96","1,506.38","1,379.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
78204,3792,872.12,"1,506.38","2,855.00",0,0,0,0,0,0,0,0,0,0,0,1,0,0
87189,3795,"1,109.96","3,567.74","3,420.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
89706,3803,"8,086.89","3,567.74","1,137.00",0,0,0,1,2,0,1,0,0,0,1,1,1,1
36871,3805,"2,537.06","3,567.74",293.00,0,0,1,0,0,1,0,0,0,0,0,1,0,0
17053,3807,"1,982.08","3,567.74","2,494.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
73924,3812,"1,982.08","3,567.74","2,061.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
40444,3820,"2,378.50","4,202.01","2,456.00",0,0,0,0,0,0,0,0,2,0,0,0,0,0
55442,3829,"1,109.96","4,202.01",446.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11189,3832,872.12,"4,202.01","2,156.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
45427,3837,"1,109.96","4,202.01",148.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58826,3853,"1,982.08","4,202.01","1,268.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
66902,3863,872.12,"1,506.38","1,974.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
10710,3866,"1,109.96","1,506.38",685.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82735,3871,872.12,"2,695.63","1,639.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
31161,3872,"2,061.36","2,695.63","3,069.00",0,0,0,0,0,0,0,0,0,0,1,0,0,1
67405,3873,"1,982.08","2,695.63",343.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
64279,3878,872.12,"2,695.63","2,335.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
37598,3882,872.12,"2,219.93",810.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35881,3886,"2,378.50","2,219.93","3,471.00",0,0,0,0,0,0,0,0,2,0,0,0,0,0
87361,3896,"2,140.65","2,219.93","6,306.00",0,0,0,0,0,0,0,0,1,1,0,0,0,0
36509,3900,872.12,634.27,"4,114.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
29611,3902,872.12,"4,122.73","5,220.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
54452,3904,872.12,"4,122.73","5,838.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
32425,3909,951.40,"4,122.73","1,714.00",0,0,0,0,0,0,0,0,0,1,0,0,0,0
46276,3923,"1,982.08","4,122.73","1,031.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
5736,3925,"2,854.20","4,122.73","4,178.00",0,0,0,0,0,0,0,0,0,0,0,0,1,2
85019,3926,872.12,"4,122.73","4,190.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,3937,"1,109.96","4,122.73",987.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23457,3946,872.12,"4,122.73","1,088.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
27185,3956,"1,744.23","4,122.73","1,645.00",0,0,0,0,0,0,0,0,0,0,0,1,0,1
7385,3963,872.12,"4,122.73","1,414.00",0,0,0,0,0,0,0,0,0,0,0,1,0,0
12021,3963,872.12,"2,933.48","2,468.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
42309,3967,"1,982.08","2,933.48","2,963.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
62984,3968,"1,189.25","2,933.48","3,982.00",0,0,0,0,0,0,0,0,1,0,0,0,0,0
8631,3969,"1,109.96","2,933.48","6,619.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
25205,3970,"1,744.23","2,933.48","1,950.00",0,0,0,0,0,1,0,0,0,0,0,0,0,1
24224,3978,"1,189.25","2,695.63","2,402.00",0,0,0,0,0,0,0,0,1,0,0,0,0,0
73031,3982,872.12,"2,695.63","3,142.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
33571,3989,"1,982.08","2,695.63","5,102.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
43398,3990,"1,189.25","2,695.63","2,029.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
44818,3994,"3,250.61","5,470.54","1,929.00",2,0,0,0,0,0,0,0,0,1,1,0,0,0
10769,3996,"1,189.25","5,470.54","1,855.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
29488,3996,"1,109.96","5,470.54","1,256.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
40063,4000,"1,982.08","5,470.54","2,545.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
14001,4004,872.12,"5,470.54",464.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38802,4005,"3,171.33","5,470.54","4,719.00",0,0,0,0,0,0,0,0,1,0,0,0,1,1
42978,4012,"1,982.08","5,470.54","2,200.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
24547,4014,872.12,"3,884.88","3,309.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
4358,4019,951.40,"3,884.88",48.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3426,4038,"1,982.08","3,884.88","1,183.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
34199,4057,872.12,"3,884.88","3,853.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
21998,4058,872.12,"3,884.88","3,230.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
47266,4058,872.12,"5,074.13","1,284.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
88609,4058,"1,189.25","5,074.13","1,122.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
77610,4061,872.12,"5,074.13","3,862.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
56614,4066,"3,805.59","5,074.13","3,223.00",0,0,0,1,1,0,0,0,0,0,1,1,0,0
9720,4069,"1,109.96","5,074.13","1,919.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
43026,4078,872.12,"5,074.13","2,381.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
55426,4082,"5,153.41","2,537.06","6,985.00",0,0,2,1,0,1,0,0,0,0,0,1,1,0
79764,4083,872.12,"2,537.06","1,472.00",0,0,0,0,0,0,0,0,0,0,0,1,0,0
34371,4099,"1,109.96","2,537.06","2,941.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
79319,4105,"1,189.25","2,537.06",524.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76273,4110,872.12,"5,391.26",809.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66076,4111,"1,982.08","5,391.26",640.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21915,4112,"1,982.08","5,391.26","4,724.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
54858,4117,"1,427.10","5,391.26","3,805.00",1,0,0,0,0,0,0,0,0,0,0,1,0,0
78212,4122,872.12,"5,391.26","4,608.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
46193,4129,"2,378.50","5,391.26",589.00,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1727,4133,"1,109.96","5,391.26","3,999.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
190,4151,872.12,"5,391.26","1,314.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
51425,4157,872.12,"4,519.14","1,322.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
47431,4162,"1,189.25","4,519.14","2,925.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
16105,4163,"1,982.08","4,519.14","1,005.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
53660,4170,"1,982.08","4,519.14","2,523.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
78048,4172,"3,092.05","4,519.14","3,218.00",0,0,0,0,0,0,0,0,1,2,0,0,0,0
18705,4181,"1,982.08","4,519.14","7,474.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
23028,4195,"4,202.01","3,726.31","8,480.00",0,1,0,0,1,2,0,0,0,0,0,1,0,0
71639,4202,872.12,"3,726.31","3,983.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
24091,4203,"1,982.08","3,726.31","1,396.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
41186,4204,"2,774.91","3,726.31",432.00,0,0,0,0,1,1,0,0,0,0,0,1,0,0
52365,4204,872.12,"3,726.31",0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17640,4205,872.12,"3,726.31",768.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12286,4206,872.12,"2,140.65","2,832.00",0,0,0,0,0,0,0,0,0,0,0,1,0,0
71076,4209,"1,109.96","2,140.65","2,226.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
47241,4218,872.12,"2,140.65",0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24646,4223,"2,061.36","2,457.78","3,172.00",0,0,0,0,0,0,0,0,1,0,0,0,0,1
34918,4225,"1,982.08","2,457.78","1,017.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
68635,4248,951.40,"2,457.78","1,439.00",0,0,0,0,0,0,0,0,0,1,0,0,0,0
59048,4254,"2,299.21","1,506.38",640.00,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40758,4258,872.12,"1,506.38","1,042.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
71647,4258,872.12,"3,171.33",211.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89474,4258,"2,061.36","3,171.33","1,051.00",0,0,0,0,0,0,0,0,0,0,1,1,0,0
87452,4261,"1,982.08","3,171.33","1,323.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
71142,4266,"3,726.31","3,171.33","2,976.00",0,0,0,0,0,0,0,0,0,3,0,0,0,1
18432,4267,951.40,"1,585.66","3,073.00",0,0,0,0,0,0,0,0,0,1,0,0,0,0
42077,4268,"1,109.96","1,585.66","1,433.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
39974,4269,"2,140.65",872.12,517.00,0,1,0,1,0,0,0,0,0,0,0,1,0,0
67140,4280,"1,189.25","2,616.35","2,068.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
27219,4284,"2,695.63","2,616.35","2,295.00",1,0,0,0,0,0,0,0,0,1,1,0,0,0
53926,4284,"1,982.08","2,616.35","4,775.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
11965,4287,"2,695.63","2,616.35",602.00,0,0,1,0,1,0,0,0,0,0,0,1,0,0
75762,4296,"1,109.96","1,744.23","3,507.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
11882,4300,872.12,"1,744.23","7,990.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
30494,4308,872.12,"3,964.16","1,972.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
62992,4311,"1,189.25","3,964.16",162.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44792,4312,"2,061.36","3,964.16","4,562.00",0,0,0,0,0,0,0,0,0,0,1,0,0,1
2527,4324,872.12,"3,964.16","1,968.00",0,0,0,0,0,0,0,0,0,0,0,1,0,0
17848,4324,"4,756.99","3,964.16","4,760.00",0,0,0,0,0,0,0,0,4,0,0,0,0,0
21014,4324,872.12,"1,506.38",414.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68148,4328,872.12,"1,506.38",864.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74823,4332,872.12,"2,854.20","2,267.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
2956,4335,872.12,"2,854.20","2,955.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
32417,4335,951.40,"2,854.20",608.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12047,4345,"1,109.96","2,854.20","3,567.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
82438,4346,872.12,"3,250.61","4,563.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
25668,4347,"1,982.08","3,250.61","3,111.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
44560,4349,"1,109.96","3,250.61","2,590.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1180,4350,872.12,"3,250.61","2,729.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
48991,4353,872.12,"3,250.61","4,955.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
60210,4358,951.40,"4,122.73",0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25064,4364,872.12,"4,122.73","3,178.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
36004,4367,"1,982.08","4,122.73",206.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14332,4370,"1,109.96","4,122.73",414.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39545,4371,872.12,"4,122.73",388.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
984,4373,872.12,"1,982.08","1,103.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
23697,4378,872.12,"1,982.08","1,240.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
71704,4379,"1,109.96","1,982.08","2,947.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
84863,4405,"1,982.08","2,457.78","1,535.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
70565,4406,"7,056.21","2,457.78","1,542.00",1,2,2,1,1,0,0,0,0,0,1,1,0,0
88526,4409,872.12,"2,457.78","3,439.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
9506,4413,"3,171.33","2,457.78","1,278.00",0,0,0,0,0,0,0,0,1,0,0,1,1,0
10439,4416,872.12,"1,664.95","5,356.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
60392,4418,872.12,"1,664.95","4,414.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
25676,4422,"1,982.08","4,836.28",233.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
42341,4426,872.12,"4,836.28","7,915.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
21857,4428,"1,982.08","4,836.28","3,184.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
12591,4438,"1,982.08","4,836.28",382.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4432,4443,"1,982.08","4,836.28","2,392.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
10371,4447,"4,756.99","4,836.28",727.00,1,1,2,0,0,0,0,0,0,0,1,1,0,0
1776,4454,"4,122.73","4,836.28","1,170.00",0,1,0,2,0,0,0,0,0,1,1,0,0,0
68072,4455,"1,189.25","3,726.31","2,231.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
17939,4462,"1,109.96","3,726.31","1,141.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
33563,4462,872.12,"3,726.31","1,428.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
67595,4463,"1,982.08","3,726.31","6,999.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
65292,4464,"5,232.69","3,726.31","1,536.00",1,2,0,2,0,0,0,0,1,1,0,0,0,0
84319,4467,"2,140.65","3,092.05","2,050.00",0,0,0,0,0,0,0,0,1,1,0,0,0,0
40980,4468,"1,823.51","3,092.05","3,792.00",0,0,0,0,0,0,0,1,0,0,0,1,0,0
9043,4475,"1,982.08","3,092.05","2,583.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
604,4477,"3,884.88","3,092.05","5,657.00",0,0,0,0,0,1,0,1,1,0,0,1,0,0
85688,4493,"1,109.96","4,202.01","4,907.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
45948,4494,"2,140.65","4,202.01","1,500.00",0,0,0,0,0,0,0,0,1,1,0,0,0,0
24117,4497,"1,982.08","4,202.01","1,442.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
653,4505,872.12,"4,202.01","1,363.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
61291,4508,872.12,"4,202.01","4,844.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
7971,4521,"2,061.36","2,457.78","5,479.00",0,0,0,0,0,0,0,0,0,0,1,0,0,1
47837,4522,"1,189.25","2,457.78","1,387.00",0,0,0,0,0,0,0,0,1,0,0,0,0,0
55079,4523,"2,140.65","2,457.78","4,354.00",0,0,0,0,0,0,0,0,1,1,0,0,0,0
10736,4531,"1,189.25","2,457.78","1,778.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
46896,4547,"3,171.33","3,329.89","3,980.00",0,0,0,0,0,0,0,0,0,0,1,0,1,1
65896,4547,"1,189.25","3,329.89","5,881.00",0,0,0,0,0,0,0,0,1,0,0,0,0,0
51599,4553,"3,964.16","3,329.89",0.00,1,1,0,1,0,0,0,0,1,1,0,0,0,0
20677,4555,872.12,"3,329.89","3,274.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
83188,4558,"1,982.08","2,933.48","4,852.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
9894,4564,"1,982.08","2,933.48","1,447.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
63958,4566,"5,946.24","2,933.48","2,065.00",0,0,0,1,3,0,0,0,0,1,1,0,0,0
50765,4568,872.12,"2,933.48","2,356.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
31575,4570,872.12,"3,488.46",921.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54304,4572,"1,982.08","3,488.46","3,276.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
44776,4574,872.12,"3,488.46","1,655.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
85852,4574,872.12,"3,488.46","3,798.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
10694,4581,"1,189.25","2,140.65",845.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43372,4583,"1,982.08","2,140.65",924.00,0,0,0,0,0,0,0,0,0,0,0,1,1,0
25130,4587,872.12,"2,140.65","11,056.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
6320,4589,"1,109.96","2,774.91","3,390.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
13920,4590,"2,140.65","2,774.91","1,086.00",0,0,0,0,0,0,0,0,1,1,0,0,0,0
66092,4597,"2,695.63","2,774.91","1,125.00",1,0,0,0,0,0,0,0,0,1,1,0,0,0
42994,4608,872.12,"2,774.91","2,252.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
66852,4608,872.12,"3,250.61","7,657.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
75655,4609,"1,982.08","3,250.61","1,706.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
25957,4612,"1,982.08","3,250.61","4,522.00",0,0,0,0,0,0,0,0,0,0,0,1,1,0
78352,4612,"1,982.08","3,250.61","1,836.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
32094,4614,"1,189.25","4,122.73",52.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77420,4625,"3,171.33","4,122.73","1,697.00",0,0,0,0,0,0,0,0,1,0,0,0,1,1
79509,4627,"1,109.96","4,122.73",702.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46375,4638,872.12,"4,122.73","2,225.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
64592,4638,"1,189.25","4,122.73",362.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65995,4641,872.12,"4,122.73","3,180.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
54684,4643,872.12,"2,457.78","2,571.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
12666,4648,"1,189.25","2,457.78",885.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71985,4652,"2,140.65","2,457.78","2,483.00",0,0,0,0,0,0,0,0,1,1,0,0,0,0
53884,4659,"2,061.36","2,537.06","4,153.00",0,0,0,0,0,0,0,0,0,0,1,0,0,1
8458,4663,872.12,"2,537.06","5,250.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
85365,4665,"1,109.96","2,537.06","1,503.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
14498,4666,872.12,"2,537.06","2,868.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
55095,4670,"1,982.08","3,329.89","1,038.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
44982,4671,872.12,"3,329.89","1,563.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
10702,4673,"1,109.96","3,329.89","3,279.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
57000,4673,872.12,"3,329.89","1,256.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
10884,4674,872.12,"3,329.89","1,020.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
13250,4676,"1,189.25","1,506.38","1,245.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
66118,4678,"2,140.65","1,506.38","1,188.00",0,0,0,0,0,0,0,0,1,1,0,0,0,0
88294,4678,"1,982.08","3,409.18","3,072.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
61887,4682,"1,982.08","3,409.18","2,159.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
70375,4689,"1,109.96","3,409.18","1,831.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
5918,4694,872.12,"3,409.18",0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38521,4694,872.12,"3,409.18",411.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35345,4700,872.12,"3,171.33","6,865.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
74815,4711,"1,506.38","3,171.33",0.00,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9696,4715,872.12,"3,171.33","1,175.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
80515,4715,872.12,"3,171.33","6,284.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
38737,4718,"3,250.61","2,537.06","2,744.00",1,1,0,0,0,0,0,0,1,1,0,0,0,0
79558,4721,"1,982.08","2,537.06","1,681.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
8649,4722,"1,982.08","2,537.06","2,498.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
65532,4722,"1,982.08","2,537.06","5,725.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
70557,4724,"1,744.23","1,506.38","3,221.00",0,0,0,0,0,0,0,0,0,0,0,0,0,2
20875,4727,"3,488.46","1,506.38","1,633.00",0,0,1,0,0,1,0,1,0,0,0,1,0,0
62208,4729,872.12,634.27,"1,740.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
16667,4732,872.12,"3,647.03","7,366.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
31922,4737,"2,140.65","3,647.03","1,570.00",0,0,0,0,0,0,0,0,1,1,0,0,0,0
74765,4737,"1,109.96","3,647.03",833.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67389,4742,872.12,"3,647.03",31.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5272,4746,"1,982.08","3,647.03","1,818.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
27748,4748,"1,982.08","2,457.78","1,904.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
15784,4751,"1,189.25","2,457.78","2,126.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
82420,4757,872.12,"2,457.78","2,828.00",0,0,0,0,0,0,0,0,0,0,0,1,0,0
66845,4759,"1,109.96","2,061.36","2,073.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
9100,4760,872.12,"2,061.36","4,506.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
27169,4764,"5,311.98","2,061.36",772.00,0,0,0,0,0,0,0,1,1,0,1,0,1,1
44768,4766,872.12,"1,506.38","2,981.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
53587,4769,"1,982.08","1,506.38","1,429.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
27763,4770,"1,744.23","1,347.81","1,822.00",0,0,0,0,0,0,0,0,0,0,0,0,0,2
39982,4771,"2,854.20","1,347.81",942.00,1,1,1,0,0,0,0,0,0,1,0,0,0,0
13045,4775,"2,140.65","1,664.95",934.00,0,0,0,0,0,0,1,0,0,0,0,1,0,0
85118,4781,"1,982.08","1,664.95","2,411.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
22038,4784,872.12,"3,171.33",0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57034,4789,"1,109.96","3,171.33","2,359.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
82727,4789,"1,189.25","3,171.33","1,357.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
17574,4792,"5,311.98","3,171.33","1,320.00",0,0,0,0,0,0,0,0,2,1,0,0,1,1
10744,4796,"1,189.25","2,457.78","1,168.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
62737,4796,872.12,"2,457.78","1,623.00",0,0,0,0,0,0,0,0,0,0,0,1,0,0
18085,4802,951.40,"2,457.78",884.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69583,4807,951.40,"4,202.01","5,543.00",0,0,0,0,0,0,0,0,0,1,0,0,0,0
81414,4809,"1,189.25","4,202.01","1,776.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
37374,4822,872.12,"4,202.01","1,579.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
10157,4825,"1,982.08","4,202.01","1,337.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
35014,4826,"2,933.48","4,202.01","1,913.00",0,0,0,0,0,0,0,0,0,0,1,1,0,1
58578,4842,872.12,"1,506.38","6,038.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
10462,4843,872.12,"1,506.38","6,627.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
50294,4845,"1,982.08","1,664.95","1,968.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
10751,4849,"1,189.25","1,664.95","3,520.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
10173,4852,872.12,"3,964.16","2,314.00",0,0,0,0,0,0,0,0,0,0,0,1,0,0
68106,4857,872.12,"3,964.16","3,574.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
21295,4860,872.12,"3,964.16","3,318.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
85548,4869,872.12,"3,964.16","1,927.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
51698,4870,"2,695.63","3,964.16","2,990.00",1,0,0,0,0,0,0,0,1,1,0,0,0,0
57943,4873,"1,189.25","1,506.38",561.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85480,4874,872.12,"1,506.38","3,919.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
43125,4876,"1,982.08","4,202.01","1,618.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
18325,4880,872.12,"4,202.01","2,038.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
