misparmb,c3,FoodNorm-active,FoodNorm-sedentary,food_actual,0 -4 min1,0 -4 min2,5 - 9 min1,5 - 9 min2,10-14 min1,10-14 min2,15 - 17 min1,15 - 17 min2,18 -29 min1,18 -29 min2,30 - 49 min1,30 - 49 min2,50+ min1,50+ min2
73205.00,12706.00,2933.48,2299.21,2833.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00
29637.00,12708.00,1982.08,1506.38,1714.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
33829.00,12708.00,4202.01,3171.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00
49023.00,12710.00,3488.46,2695.63,1072.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
23523.00,12714.00,3329.89,2537.06,4049.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
56820.00,12715.00,6501.22,4756.99,11203.00,3.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
63081.00,12715.00,6501.22,4836.28,3529.00,1.00,1.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
61333.00,12718.00,4043.44,3012.76,2252.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
69872.00,12718.00,1982.08,1506.38,707.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
22046.00,12723.00,1982.08,1506.38,2510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
52191.00,12723.00,3250.61,2537.06,1267.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
41640.00,12728.00,4122.73,3250.61,2124.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00
48934.00,12730.00,6739.07,5074.13,4548.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00
83238.00,12730.00,872.12,634.27,3819.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
86439.00,12731.00,2695.63,2140.65,1728.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
15826.00,12732.00,5946.24,4519.14,1296.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
45146.00,12732.00,1585.66,1109.96,339.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
29868.00,12738.00,1744.23,1347.81,1911.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
39495.00,12738.00,1109.96,872.12,8115.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
29983.00,12740.00,3329.89,2537.06,1488.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
37168.00,12740.00,1982.08,1506.38,4210.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
44255.00,12742.00,1982.08,1506.38,2280.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
64923.00,12743.00,3250.61,2457.78,3521.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
15370.00,12747.00,12209.61,9038.29,1383.00,0.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,2.00,0.00,1.00,1.00,0.00,0.00
58024.00,12747.00,2140.65,1744.23,2451.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
66050.00,12748.00,3647.03,2774.91,8354.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
78428.00,12748.00,3250.61,2616.35,3253.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
19174.00,12751.00,5311.98,4202.01,1808.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00,1.00
71035.00,12752.00,4202.01,3250.61,2407.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00
83949.00,12752.00,6342.66,4677.71,3844.00,0.00,0.00,3.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
48124.00,12753.00,3171.33,2457.78,563.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
63834.00,12755.00,3329.89,2695.63,436.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
72363.00,12755.00,1189.25,951.40,6671.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
39750.00,12758.00,3250.61,2537.06,930.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
44065.00,12759.00,3726.31,2854.20,674.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
51268.00,12759.00,3092.05,2378.50,1414.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00
64717.00,12761.00,1982.08,1506.38,1397.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
37226.00,12762.00,3567.74,2616.35,6522.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
68767.00,12762.00,3171.33,2457.78,721.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00
80119.00,12762.00,3171.33,2457.78,2180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00
75929.00,12764.00,872.12,713.55,2071.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
13474.00,12766.00,6421.94,4836.28,3415.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
38935.00,12775.00,1189.25,951.40,3031.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
53181.00,12775.00,2695.63,2140.65,1197.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
90019.00,12782.00,20851.49,15856.64,4659.00,3.00,1.00,3.00,1.00,0.00,3.00,1.00,1.00,2.00,2.00,3.00,2.00,1.00,0.00
58982.00,12785.00,4756.99,3567.74,4959.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
75614.00,12787.00,6739.07,5311.98,3102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00,1.00
23036.00,12788.00,1982.08,1506.38,1001.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
30239.00,12788.00,1982.08,1506.38,1141.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
45906.00,12793.00,1982.08,1506.38,3432.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
3467.00,12798.00,872.12,634.27,2455.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
79889.00,12800.00,1982.08,1506.38,978.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
89573.00,12804.00,3647.03,2774.91,2807.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
455.00,12812.00,2061.36,1664.95,5019.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
22418.00,12815.00,2695.63,2140.65,1365.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
6072.00,12816.00,872.12,634.27,4019.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
11700.00,12817.00,1585.66,1189.25,3789.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
89847.00,12820.00,2933.48,2299.21,435.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00
58156.00,12824.00,4836.28,3567.74,0.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
63735.00,12827.00,1982.08,1506.38,1680.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
5678.00,12828.00,1109.96,872.12,3188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
65110.00,12832.00,951.40,792.83,425.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
85563.00,12833.00,3171.33,2537.06,947.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00
68924.00,12835.00,4043.44,3012.76,21.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
35949.00,12837.00,2061.36,1664.95,1582.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
80507.00,12837.00,2140.65,1744.23,3266.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
21451.00,12843.00,5866.96,4360.58,4278.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
35410.00,12843.00,3805.59,2854.20,5376.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00
72025.00,12843.00,2140.65,1744.23,2003.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
26153.00,12849.00,3329.89,2537.06,2354.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
42.00,12852.00,1982.08,1506.38,1516.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
39859.00,12854.00,1982.08,1506.38,1102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
82933.00,12859.00,2695.63,2140.65,2187.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
81182.00,12860.00,3171.33,2457.78,978.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00
8250.00,12861.00,3884.88,3092.05,495.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00
67108.00,12870.00,6104.81,4677.71,2897.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
52381.00,12871.00,1982.08,1506.38,2890.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
70391.00,12878.00,872.12,634.27,3407.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
3228.00,12881.00,5470.54,4043.44,1245.00,2.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
84350.00,12885.00,2616.35,1902.80,783.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
68270.00,12889.00,3647.03,2774.91,3835.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
14506.00,12893.00,3171.33,2457.78,2463.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
81521.00,12896.00,3012.76,2378.50,5228.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00
29652.00,12900.00,2061.36,1585.66,797.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
81950.00,12904.00,872.12,634.27,3615.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
44156.00,12906.00,6501.22,5153.41,228.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,1.00,1.00,0.00
31435.00,12912.00,3092.05,2378.50,3018.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00
75143.00,12913.00,1982.08,1506.38,3234.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
62398.00,12915.00,3329.89,2537.06,2984.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
34959.00,12917.00,1585.66,1189.25,2371.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
10074.00,12929.00,1982.08,1506.38,779.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
45872.00,12932.00,2854.20,2219.93,1855.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00
53041.00,12932.00,1982.08,1506.38,3808.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
19380.00,12933.00,3171.33,2457.78,6069.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
16949.00,12938.00,3409.18,2616.35,1256.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
83311.00,12940.00,1982.08,1506.38,567.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
52811.00,12942.00,6501.22,4756.99,1911.00,1.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
18861.00,12943.00,1982.08,1506.38,2757.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
46300.00,12944.00,2061.36,1664.95,4518.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
12211.00,12945.00,1744.23,1268.53,7667.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
43042.00,12945.00,872.12,634.27,6350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
71787.00,12946.00,3329.89,2537.06,942.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
77081.00,12947.00,2616.35,2061.36,2108.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
69096.00,12952.00,1982.08,1506.38,3119.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
61416.00,12954.00,1744.23,1347.81,1832.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
70839.00,12962.00,3805.59,2854.20,635.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
56291.00,12963.00,1189.25,951.40,403.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
75218.00,12967.00,3567.74,2695.63,736.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
38885.00,12968.00,4122.73,3092.05,5011.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
50906.00,12969.00,2299.21,1823.51,3722.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
55707.00,12971.00,951.40,792.83,3995.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
36459.00,12972.00,1109.96,872.12,11272.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
24398.00,12973.00,5311.98,3964.16,1798.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
57265.00,12973.00,1982.08,1506.38,1090.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
16139.00,12977.00,3250.61,2537.06,755.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
27029.00,12977.00,2219.93,1664.95,8969.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
28456.00,12978.00,5311.98,3964.16,3890.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
17319.00,12981.00,1982.08,1585.66,2407.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
70342.00,12981.00,2061.36,1585.66,2436.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
72637.00,12982.00,1982.08,1506.38,1781.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
64931.00,12983.00,3171.33,2457.78,2854.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00
30775.00,12986.00,3250.61,2537.06,1610.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
11064.00,12987.00,4122.73,3092.05,1133.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
53058.00,12991.00,2140.65,1744.23,1955.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
11221.00,12994.00,1982.08,1506.38,2951.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
46904.00,12995.00,2854.20,2140.65,816.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
17517.00,13000.00,5708.39,4202.01,2140.00,0.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
24190.00,13003.00,1982.08,1506.38,2058.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
54411.00,13005.00,5787.67,4281.29,1744.00,0.00,2.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
50054.00,13006.00,872.12,634.27,2724.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
78527.00,13008.00,1189.25,951.40,3269.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
19356.00,13009.00,1982.08,1506.38,5202.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
60285.00,13014.00,3250.61,2537.06,3381.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
75481.00,13014.00,5232.69,3884.88,4114.00,2.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
80028.00,13014.00,4122.73,3092.05,1600.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
14134.00,13015.00,1982.08,1506.38,1408.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
28845.00,13015.00,1982.08,1506.38,2134.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
45328.00,13016.00,1744.23,1347.81,1819.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
67363.00,13016.00,872.12,634.27,1999.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
36038.00,13020.00,3171.33,2457.78,1304.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
48892.00,13020.00,3884.88,3012.76,878.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00
60228.00,13024.00,872.12,713.55,7168.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
10181.00,13027.00,3250.61,2378.50,5716.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
45013.00,13028.00,4756.99,3488.46,2815.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
22780.00,13029.00,1982.08,1585.66,3442.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
45443.00,13033.00,3329.89,2537.06,5110.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
62273.00,13035.00,1427.10,1109.96,3635.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
4168.00,13041.00,8800.44,6897.64,5611.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,3.00,1.00,1.00,1.00,0.00,0.00
86207.00,13041.00,3884.88,2933.48,3543.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
41483.00,13043.00,3329.89,2537.06,249.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
22772.00,13046.00,3250.61,2457.78,1264.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
44107.00,13046.00,1982.08,1506.38,5022.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
66571.00,13046.00,4122.73,3250.61,805.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00
1495.00,13047.00,2061.36,1585.66,2977.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
22004.00,13048.00,4756.99,3567.74,448.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
24695.00,13048.00,1982.08,1585.66,2411.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
31344.00,13051.00,2061.36,1664.95,2349.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00
37812.00,13051.00,3012.76,2457.78,9978.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
84905.00,13054.00,4122.73,3012.76,1492.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
84178.00,13055.00,5866.96,4360.58,4955.00,2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
40451.00,13057.00,2774.91,2219.93,3946.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00
31138.00,13058.00,872.12,634.27,4781.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
41749.00,13059.00,2616.35,1902.80,3446.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
24125.00,13060.00,1982.08,1506.38,5798.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
72306.00,13060.00,2378.50,1902.80,1768.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
85571.00,13066.00,1982.08,1506.38,2089.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
89037.00,13066.00,3726.31,2854.20,3185.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
42549.00,13067.00,2140.65,1744.23,3817.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
71886.00,13072.00,3884.88,3092.05,5779.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
15073.00,13076.00,6104.81,4598.43,3618.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00
15776.00,13076.00,6580.51,5074.13,1588.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,1.00
